Order Id,Date,Meal Id,Company Id,Date of Meal,Participants,Meal Price,Type of Meal,Heroes Adjustment
VLQ4EQ3H4E3ZXA54,2016-01-04,B93BDTYHJDY7HNZU,Q8ZCVCZRB3C5X5PU,2016-01-07 12:00:00+01:00,['James Alfaro' 'Angelita Chabot'],284.0,Lunch,False
A8KXE60355C85TYX,2016-03-09,JECDRKREB5R3O5J4,Q8ZCVCZRB3C5X5PU,2016-03-09 07:00:00+01:00,['James Alfaro' 'Arnold Boshard'],585.0,Breakfast,False
KIDDR3P04AP1969T,2016-03-31,GX6H6969AE5I4V6Z,Q8ZCVCZRB3C5X5PU,2016-03-30 22:00:00+02:00,['Arnold Boshard'],179.0,Dinner,False
RMOQC2AS7O2O4NB8,2017-03-30,XD3HD6MV2GXG9AU3,Q8ZCVCZRB3C5X5PU,2017-03-26 20:00:00+02:00,['Angelita Chabot'],483.0,Dinner,False
L2VJFFBK14A2V8E1,2017-02-21,TPWR8QYJGJTI4C6I,Q8ZCVCZRB3C5X5PU,2017-02-16 20:00:00+01:00,['William Lesane' 'Arnold Boshard' 'James Alfaro' 'Angelita Chabot'],324.0,Dinner,False
5PWHYJ6ML2YI0AAO,2018-09-28,M861BK99YYQ0H1JS,Q8ZCVCZRB3C5X5PU,2018-09-23 22:00:00+02:00,['Angelita Chabot' 'William Lesane' 'James Alfaro' 'Arnold Boshard'],106.0,Dinner,False
3BPAOEVJ32PUAL9K,2017-04-26,YKHOHK779C5ONPNQ,VISYYIBPFMBIBP9I,2017-04-24 14:00:00+02:00,['Carlos Hall'],299.0,Lunch,False
KVKLLRCE0O15H2A4,2014-08-06,SYQ9J79HWOS1381S,VISYYIBPFMBIBP9I,2014-08-01 12:00:00+02:00,['Carlos Hall'],395.0,Lunch,False
YAGC9NZSRFQ2UAWE,2014-02-13,LR484I7D0U92KLHM,VISYYIBPFMBIBP9I,2014-02-14 09:00:00+01:00,['Carlos Hall'],793.0,Breakfast,False
Y4I6YV5CV9DOPACI,2018-03-16,ZWMAPJM4VSMTDGOR,VISYYIBPFMBIBP9I,2018-03-15 09:00:00+01:00,['Carlos Hall'],276.0,Breakfast,False
56A1SEDO7IWSNHRO,2016-04-09,4A30UDYOLKK1QSSK,VISYYIBPFMBIBP9I,2016-04-13 08:00:00+02:00,['Carlos Hall'],275.0,Breakfast,False
EEHZV0T0H2PUDXK4,2016-01-21,Q239XU87BPJZJDDH,VISYYIBPFMBIBP9I,2016-01-19 20:00:00+01:00,['Carlos Hall'],693.0,Dinner,False
72MU4ENHEPWVIYQL,2015-09-23,NK99MXMUCACAWNMH,VISYYIBPFMBIBP9I,2015-09-27 14:00:00+02:00,['Carlos Hall'],493.0,Lunch,False
GHKEW971SD0FV4LZ,2018-08-19,ZZWQS5JPVSA6JOBF,VISYYIBPFMBIBP9I,2018-08-23 09:00:00+02:00,['Carlos Hall'],697.0,Breakfast,False
B8TUEEIXCND0WAUA,2017-09-18,VA5CFOW4532KXJQQ,VISYYIBPFMBIBP9I,2017-09-22 13:00:00+02:00,['Carlos Hall'],439.0,Lunch,False
KB47DF15RT67VM36,2016-05-14,8SCQPIJAZTGW3MQW,B4V2Y85S835HJOAF,2016-05-10 08:00:00+02:00,['Bette Shaw' 'Ken Swart'],341.0,Breakfast,False
9K9V42K5VJ9Z8PDU,2014-05-18,Q8IPLZEC7RDJ6FRB,B4V2Y85S835HJOAF,2014-05-22 08:00:00+02:00,['Ken Swart'],56.0,Breakfast,False
YQVQE2H0Z7X264JX,2018-09-13,CHAOPZWDVEOFT76Z,B4V2Y85S835HJOAF,2018-09-11 13:00:00+02:00,['Ken Swart'],222.0,Lunch,False
I3QNPMXP2CYPZ6JO,2018-01-12,U9VFMKS082ARB1MQ,B4V2Y85S835HJOAF,2018-01-14 22:00:00+01:00,['Earl Garcia'],423.0,Dinner,False
LWG1M86YP0EL4ISU,2018-04-01,IHXRA3MCGRX16LSP,B4V2Y85S835HJOAF,2018-03-27 07:00:00+02:00,['Ken Swart'],788.0,Breakfast,False
NVAAKPPWBHE2NYHH,2016-08-06,XLRPCJJMX537TBM3,B4V2Y85S835HJOAF,2016-08-10 12:00:00+02:00,['Earl Garcia'],585.0,Lunch,False
IJCR4XUTDTAYATI4,2016-11-04,4SVYP32L3X22AY9Y,R3Y3OBC7S4KRP9XY,2016-11-03 09:00:00+01:00,['Paul Depalma' 'Michael Dempsey'],228.0,Breakfast,False
B4NT1TVR0CLZU1OB,2018-06-21,5L59AU5NJXMWRZ3W,R3Y3OBC7S4KRP9XY,2018-06-18 13:00:00+02:00,['Michael Dempsey' 'Paul Depalma'],531.0,Lunch,False
EGRNQAWB82FQW4ZN,2016-11-09,2FMFKZ6NYZT30ETG,R3Y3OBC7S4KRP9XY,2016-11-13 21:00:00+01:00,['Nancy Yang' 'Michael Dempsey'],806.0,Dinner,False
VOMAO36MCCZVLMKD,2017-09-23,9GOI90AJ7P2K3U9R,R3Y3OBC7S4KRP9XY,2017-09-21 07:00:00+02:00,['James Shellhamer' 'Paul Depalma'],407.0,Breakfast,False
DOQTYBMPU1V5SU1R,2014-12-12,UMB57L0T5FLX6626,R3Y3OBC7S4KRP9XY,2014-12-10 13:00:00+01:00,['James Shellhamer'],34.0,Lunch,False
YELFV8XDUM4XUNV4,2015-08-24,1EFZ21SCCJYXLQSC,R3Y3OBC7S4KRP9XY,2015-08-28 20:00:00+02:00,['Nancy Yang'],315.0,Dinner,False
YP9OB58R1SOD7L5S,2017-01-05,OMKAV8BLWJTK05G1,R3Y3OBC7S4KRP9XY,2017-01-04 13:00:00+01:00,['Nancy Yang'],412.0,Lunch,False
L4GX2SIU7669ADYW,2015-05-03,P3I7PVJLINO291HP,R3Y3OBC7S4KRP9XY,2015-04-28 08:00:00+02:00,['James Shellhamer' 'Nancy Yang'],140.0,Breakfast,False
VRUOX1H8XHINPRUL,2017-07-09,915N3V7MS8PO0ZHE,R3Y3OBC7S4KRP9XY,2017-07-06 20:00:00+02:00,['Nancy Yang' 'Michael Dempsey' 'James Shellhamer'],56.0,Dinner,False
B21XQ9QKOYPP9VZL,2016-12-26,BX1M0KFTFA9DJT3Q,R3Y3OBC7S4KRP9XY,2016-12-29 12:00:00+01:00,['James Shellhamer'],716.0,Lunch,False
G5JT88O9ZAOAYPFP,2014-12-13,Q8Y7ZGEMTFRKSQ17,R3Y3OBC7S4KRP9XY,2014-12-08 12:00:00+01:00,['Michael Dempsey'],476.0,Lunch,False
MDG8NXNZVFR9S1TM,2016-11-22,UMY7P8XRAOO13TOH,R3Y3OBC7S4KRP9XY,2016-11-20 07:00:00+01:00,['Nancy Yang' 'Michael Dempsey' 'James Shellhamer'],198.0,Breakfast,False
J36B0JH4J7LWGSKP,2014-06-09,C98BH4GJEEG7GSGY,18N81AEUWNRDX8QI,2014-06-07 09:00:00+02:00,['Glen Rivera' 'Jim Brookshire'],107.0,Breakfast,False
M7LYOS0YXX4EBQM7,2014-08-23,CWZ6FTYDSJJA694T,18N81AEUWNRDX8QI,2014-08-22 22:00:00+02:00,['Glen Rivera' 'Eugene Alexander'],607.0,Dinner,False
02JY6FLOWVZMFYDK,2018-04-24,9TB6E0P3PXEB33SD,18N81AEUWNRDX8QI,2018-04-27 21:00:00+02:00,['Denise Moore' 'Eugene Alexander'],20.0,Dinner,False
FB9HHCVRZKDYD2U9,2015-11-27,C5QXRRVUA5Q2DV4S,18N81AEUWNRDX8QI,2015-11-23 13:00:00+01:00,['Edward Gonzalez' 'Glen Rivera' 'Jim Brookshire'],727.0,Lunch,False
DBJ6DXU7GSZ7X8B4,2016-04-10,BGAUO3DG7TV8O02M,18N81AEUWNRDX8QI,2016-04-11 14:00:00+02:00,['Jim Brookshire' 'Glen Rivera' 'Eugene Alexander'],458.0,Lunch,False
ZQU9N6KAH8CAC7GG,2016-09-30,O7AR2M9EC7GZ33Y3,18N81AEUWNRDX8QI,2016-10-04 09:00:00+02:00,['Glen Rivera'],66.0,Breakfast,False
B51VDNSHGDNMHV0P,2016-02-14,F0E7S3HO2JF9R66M,18N81AEUWNRDX8QI,2016-02-10 08:00:00+01:00,['Denise Moore' 'Jim Brookshire' 'Glen Rivera'],139.0,Breakfast,False
I8D69TEUT4347BCG,2018-07-20,EJZG6P14TDJJOLP3,18N81AEUWNRDX8QI,2018-07-15 13:00:00+02:00,['Eugene Alexander' 'Edward Gonzalez'],362.0,Lunch,False
6H9LZ1US73Q6JD6A,2017-09-15,8FP0YN61H9CAFJOU,18N81AEUWNRDX8QI,2017-09-16 08:00:00+02:00,['Edward Gonzalez'],700.0,Breakfast,False
9NKTMCQT0YEJGZ0Z,2015-12-04,NRY56G34CNWB6F65,18N81AEUWNRDX8QI,2015-12-05 22:00:00+01:00,['Eugene Alexander'],150.0,Dinner,False
R8DPBVZPZD1Z2A7G,2018-05-16,BX3PPVZRAAH0LZUW,18N81AEUWNRDX8QI,2018-05-15 12:00:00+02:00,['Edward Gonzalez' 'Glen Rivera' 'Jim Brookshire'],92.0,Lunch,False
6RUWT4X7VWHWF8TW,2017-03-28,1G01TWFAM47399GV,18N81AEUWNRDX8QI,2017-03-29 20:00:00+02:00,['Glen Rivera' 'Denise Moore' 'Eugene Alexander' 'Jim Brookshire'],252.0,Dinner,False
62L2SPYU602ZDP7W,2014-08-18,JWMS74Q7FISU39QT,18N81AEUWNRDX8QI,2014-08-13 22:00:00+02:00,['Jim Brookshire'],188.0,Dinner,False
J3X0VA6NSSZ1IC0J,2017-02-05,G8S3OH4OG72OV7IQ,18N81AEUWNRDX8QI,2017-02-02 21:00:00+01:00,['Eugene Alexander' 'Glen Rivera'],825.0,Dinner,False
WUEEP9QB0S7A5XEM,2014-01-07,2KRI22QTV145I1BG,18N81AEUWNRDX8QI,2014-01-08 20:00:00+01:00,['Glen Rivera' 'Denise Moore'],322.0,Dinner,False
THP4I2UZ8SF9WXIB,2018-05-08,ZV8JFWI4OG14AN96,3B0CFFH25MJOXZ9N,2018-05-08 14:00:00+02:00,['James Anderson'],902.0,Lunch,False
E8VEP1EB7DZJBYH4,2015-11-28,43IEDADNUUQKSCB8,3B0CFFH25MJOXZ9N,2015-11-26 21:00:00+01:00,['James Anderson'],120.0,Dinner,False
82F46LFL613QSPI7,2015-08-21,J7A9OLVOJEMAF19R,3B0CFFH25MJOXZ9N,2015-08-23 20:00:00+02:00,['James Anderson'],135.0,Dinner,False
85GC7KLWKS0DG16Z,2018-01-27,LSSTT10WSKW8VPOI,3B0CFFH25MJOXZ9N,2018-01-22 07:00:00+01:00,['John Delaney'],344.0,Breakfast,False
D3ZZGX38D5X5VOMZ,2015-08-06,U3Q3R3FP2P1BP66S,3B0CFFH25MJOXZ9N,2015-08-09 09:00:00+02:00,['James Anderson'],522.0,Breakfast,False
BLYS5UHQ1LV6W57L,2016-11-14,N93F375ZEM2PKOWA,3B0CFFH25MJOXZ9N,2016-11-18 14:00:00+01:00,['John Delaney'],931.0,Lunch,False
4R48A93VTP8M0W0K,2014-08-28,SR3KBHO4BLCPUXER,3B0CFFH25MJOXZ9N,2014-08-30 20:00:00+02:00,['John Delaney'],207.0,Dinner,False
ZFIDLDVOCV3G6JNV,2018-02-22,7WJQ6UA3SFBGNAAG,3B0CFFH25MJOXZ9N,2018-02-20 22:00:00+01:00,['John Delaney'],544.0,Dinner,False
HVO5AXQXX2VX0YZF,2015-04-23,PAZARHWCUCO5DDH1,3B0CFFH25MJOXZ9N,2015-04-20 22:00:00+02:00,['James Anderson'],454.0,Dinner,False
I7QT2C7I9N9SH2ZF,2014-09-14,W9F78NJE8NINZ7MT,3B0CFFH25MJOXZ9N,2014-09-09 13:00:00+02:00,['John Delaney'],627.0,Lunch,False
ZDBF19FR7WLE1NM1,2018-03-10,S4FNVAJ5OSO9L9RZ,3B0CFFH25MJOXZ9N,2018-03-06 21:00:00+01:00,['James Anderson'],594.0,Dinner,False
ML8QUCHTX736HM6O,2016-01-18,AYZVT65MGQBH74VI,3B0CFFH25MJOXZ9N,2016-01-16 20:00:00+01:00,['John Delaney'],166.0,Dinner,False
L53VLIM0BOR8JVQA,2017-10-06,W8EYWCYHUJVTLSO0,3B0CFFH25MJOXZ9N,2017-10-06 21:00:00+02:00,['John Delaney'],844.0,Dinner,False
64IFT3CURUUN0MAL,2014-07-01,LBY2K19NSIBVQF7W,3B0CFFH25MJOXZ9N,2014-06-27 08:00:00+02:00,['James Anderson'],294.0,Breakfast,False
O9IORGVMIBUHSC6L,2015-08-08,AI1F97OOFW1JUK6L,3B0CFFH25MJOXZ9N,2015-08-08 22:00:00+02:00,['James Anderson'],505.0,Dinner,False
2LG6FZ636K3SC94I,2015-04-29,E5SGU11WU09X47O1,3B0CFFH25MJOXZ9N,2015-04-30 22:00:00+02:00,['John Delaney'],302.0,Dinner,False
CKA6E70SEKU5DSEW,2015-12-08,8WKZDZ86OE33WL6O,3B0CFFH25MJOXZ9N,2015-12-06 13:00:00+01:00,['James Anderson'],631.0,Lunch,False
OCHAJD229FD492I7,2016-04-25,F5ZFSLEIJ305FIH3,3B0CFFH25MJOXZ9N,2016-04-24 14:00:00+02:00,['James Anderson'],688.0,Lunch,False
9UV5O4UZJHXV6WN5,2017-05-26,VFGIWNGAODZBRZQS,3FX9Z2RSRYDO9W1V,2017-05-29 21:00:00+02:00,['Carmen Cullins'],412.0,Dinner,False
DY29G33F9B5H7TBL,2018-07-31,7A6LM7XCQX46RKXC,3FX9Z2RSRYDO9W1V,2018-07-28 20:00:00+02:00,['Evan Stclair'],803.0,Dinner,False
JUWIHFNISZEOFFV9,2014-01-12,JOIJ6KDU1RNS97MN,3FX9Z2RSRYDO9W1V,2014-01-13 21:00:00+01:00,['Lisa Walker'],544.0,Dinner,False
0IC4YEM3O93ZY5CU,2016-05-15,WL1K572D6PGKPJUJ,3FX9Z2RSRYDO9W1V,2016-05-15 12:00:00+02:00,['Louis Monroe'],902.0,Lunch,False
IZQDKU3GEO9SHZW9,2017-06-18,RU639NM17QI2DJ4I,C4Z657P9TNLDSXDN,2017-06-17 13:00:00+02:00,['Natalie Mackin' 'Mattie Oakes'],596.0,Lunch,False
P132VG3CQMSME5KF,2016-02-13,340ADDZ2O8AYS33V,C4Z657P9TNLDSXDN,2016-02-08 20:00:00+01:00,['Randall Werth' 'Carol Pope'],503.0,Dinner,False
C7WH3E6HF8VMPIBP,2014-11-07,IHAVXY0B7XBB4A3O,C4Z657P9TNLDSXDN,2014-11-10 22:00:00+01:00,['Randall Werth'],592.0,Dinner,False
3T1CCLV8F6BZ2WEV,2014-11-07,7EHJGA0BDLMYUO8N,C4Z657P9TNLDSXDN,2014-11-04 21:00:00+01:00,['Randall Werth'],305.0,Dinner,False
X9OKWFZLRSTOJWOL,2014-05-11,VYM5OWY2MN1QKL0P,C4Z657P9TNLDSXDN,2014-05-14 13:00:00+02:00,['Mattie Oakes' 'Natalie Mackin'],255.0,Lunch,False
34G2V9K7838LT838,2016-10-22,OUPAU3Q6DBUPQKKY,C4Z657P9TNLDSXDN,2016-10-21 21:00:00+02:00,['Mattie Oakes'],485.0,Dinner,False
9IY31T860XYIA7K5,2014-08-09,8N90JCIYGOZ4THVL,C4Z657P9TNLDSXDN,2014-08-08 14:00:00+02:00,['Natalie Mackin'],386.0,Lunch,False
2HIIV1T47DZ3U05K,2015-07-13,Y2SVI8BKUXL8GJF7,C4Z657P9TNLDSXDN,2015-07-10 12:00:00+02:00,['Randall Werth' 'Carol Pope'],257.0,Lunch,False
C5F3E38YW0SLK032,2018-03-20,I23VEOEHUO4RENDO,C4Z657P9TNLDSXDN,2018-03-19 22:00:00+01:00,['Carol Pope' 'Natalie Mackin'],269.0,Dinner,False
VPYJFADDEL1R2IGU,2014-03-13,G7TZE6P890KDUAH5,C4Z657P9TNLDSXDN,2014-03-11 22:00:00+01:00,['Mattie Oakes' 'Natalie Mackin'],127.0,Dinner,False
RYXOX3SK1VEUSLN2,2016-10-05,Y330ZF7EMA7YWOIZ,C4Z657P9TNLDSXDN,2016-10-02 07:00:00+02:00,['Natalie Mackin' 'Randall Werth' 'Mattie Oakes'],826.0,Breakfast,False
GWJQSH3442TQ0O4B,2015-06-25,ANW8VUWOP13ZJM2P,C4Z657P9TNLDSXDN,2015-06-28 12:00:00+02:00,['Mattie Oakes' 'Randall Werth' 'Natalie Mackin'],349.0,Lunch,False
QGRUEMZQ1XV83L47,2016-01-09,4FYAI1YVZALTIU6N,C4Z657P9TNLDSXDN,2016-01-05 21:00:00+01:00,['Mattie Oakes'],447.0,Dinner,False
DTOS8RHNWJ43WEY3,2016-06-23,WOTCT6FOX9C2DC9L,YXWW7ROZ356QP9I8,2016-06-22 14:00:00+02:00,['Katherine Williams'],564.0,Lunch,False
T7MSMK5PUFEY3M11,2018-05-29,BVZ0P3SF3UFSCOT7,YXWW7ROZ356QP9I8,2018-05-31 07:00:00+02:00,['Roger Coffman' 'Jimmy Rushing' 'Antwan Davies'],202.0,Breakfast,False
NSRCJH9APEI5PXD2,2017-05-12,C137FACA7HDXVRP0,YXWW7ROZ356QP9I8,2017-05-08 20:00:00+02:00,['Roger Coffman' 'Jimmy Rushing'],284.0,Dinner,False
ZIEQXND0XD6LTNEX,2017-01-15,JFQC6RZ5MKS8NZIP,YXWW7ROZ356QP9I8,2017-01-17 12:00:00+01:00,['Roger Coffman'],195.0,Lunch,False
DSKYO3BQJCDU9KWR,2015-07-27,WAU33T9C5L1PIS2A,YXWW7ROZ356QP9I8,2015-07-25 08:00:00+02:00,['Michelle Ali' 'Refugio Granillo'],385.0,Breakfast,False
THODU2R9EA2A2TA3,2014-12-30,T02UOQGNTXLMHQ4S,YXWW7ROZ356QP9I8,2015-01-02 14:00:00+01:00,['Roger Coffman'],738.0,Lunch,False
54G1UQWP6ESMLTQH,2018-06-14,DRGD6CGHK1XWMZ32,YXWW7ROZ356QP9I8,2018-06-09 09:00:00+02:00,['Jimmy Rushing'],794.0,Breakfast,False
R0PZLRUL0VA0WVHA,2016-01-23,WLPNKR8YJMMPJFG6,YXWW7ROZ356QP9I8,2016-01-18 20:00:00+01:00,['Refugio Granillo'],286.0,Dinner,False
P7POFA5H0QMUMJJK,2017-03-31,M7K9RYQENZXHTXQJ,YXWW7ROZ356QP9I8,2017-03-28 09:00:00+02:00,['Refugio Granillo'],275.0,Breakfast,False
PHHGRR5B5YQVYPPZ,2014-02-23,FIG297EBJJU99WOA,YXWW7ROZ356QP9I8,2014-02-21 08:00:00+01:00,"['Katherine Williams' 'Refugio Granillo' 'Michelle Ali' 'Roger Coffman'
 'Antwan Davies']",728.0,Breakfast,False
L3J9PXPVCNWHPJWC,2017-08-25,YY2TO9BAAD6IVG9A,YXWW7ROZ356QP9I8,2017-08-26 14:00:00+02:00,"['Refugio Granillo' 'Katherine Williams' 'Jimmy Rushing' 'Michelle Ali'
 'Roger Coffman']",589.0,Lunch,False
AELLKQBSJ3AEYWE0,2015-02-16,VHT7RB9SDPV0R6Z2,YXWW7ROZ356QP9I8,2015-02-16 21:00:00+01:00,['Refugio Granillo' 'Jimmy Rushing' 'Antwan Davies' 'Roger Coffman'],151.0,Dinner,False
7KCPSG9RCS283KDM,2018-10-07,2LKPLPXUD66E6EO6,YXWW7ROZ356QP9I8,2018-10-11 09:00:00+02:00,['Jimmy Rushing'],261.0,Breakfast,False
8GI2F2MA9SGH4625,2018-09-16,ETA6IDXWZ06ODVBK,YXWW7ROZ356QP9I8,2018-09-19 20:00:00+02:00,"['Jimmy Rushing' 'Katherine Williams' 'Antwan Davies' 'Michelle Ali'
 'Roger Coffman']",312.0,Dinner,False
G9UT93MU96GMJBC4,2017-04-05,IR6QRC0EU4LJVPB6,YXWW7ROZ356QP9I8,2017-04-08 07:00:00+02:00,"['Antwan Davies' 'Katherine Williams' 'Michelle Ali' 'Refugio Granillo'
 'Roger Coffman']",288.0,Breakfast,False
D69CCVX63XY9FUXJ,2015-12-31,D99ISIPHAYVKEP6P,YXWW7ROZ356QP9I8,2016-01-04 14:00:00+01:00,['Refugio Granillo' 'Antwan Davies' 'Jimmy Rushing'],308.0,Lunch,False
YXI58F7ISPR9PPGZ,2016-01-28,WBWKPN13QDJGXFI6,YXWW7ROZ356QP9I8,2016-01-26 08:00:00+01:00,['Jimmy Rushing' 'Michelle Ali'],594.0,Breakfast,False
2H8OPGEA4B4E5R5W,2015-04-12,NX7F2XLNESQZRR99,5SSHLWPQELDR9NDM,2015-04-15 20:00:00+02:00,['Debra Moore'],292.0,Dinner,False
HKPXGIQ87RNLEJ22,2014-10-10,8H4OBMS96XVS8HAB,5SSHLWPQELDR9NDM,2014-10-06 08:00:00+02:00,['Debra Moore' 'Ernest Caputo'],282.0,Breakfast,False
RIAJ32WA59DG7U87,2018-10-24,WPOUEX8GP4OLBF9W,5SSHLWPQELDR9NDM,2018-10-28 12:00:00+01:00,['Ernest Caputo'],31.0,Lunch,False
FB5YAQZV1PRKSER3,2015-10-11,F43O6JHLS0LD8MYL,5SSHLWPQELDR9NDM,2015-10-06 22:00:00+02:00,['Debra Moore'],269.0,Dinner,False
LIDR4NUCY7GFIN2G,2016-06-16,XO3JFVNUJ9BX6MTR,5SSHLWPQELDR9NDM,2016-06-16 09:00:00+02:00,['Debra Moore' 'Yvette Frazer'],349.0,Breakfast,False
4G0MNUGVHLP0ECST,2016-11-30,F0TEC23O1181O4NI,5SSHLWPQELDR9NDM,2016-11-28 09:00:00+01:00,['Yvette Frazer' 'Ernest Caputo'],419.0,Breakfast,False
UGQQRN4Q2SQE4ELU,2015-11-26,IU8TSWFQJJHTOSHM,5SSHLWPQELDR9NDM,2015-11-30 08:00:00+01:00,['Debra Moore'],472.0,Breakfast,False
MISJ97OCOIS55JHD,2018-07-04,N6KX5M1Y0HXM1SIZ,5SSHLWPQELDR9NDM,2018-07-01 21:00:00+02:00,['Ernest Caputo'],143.0,Dinner,False
1732EVOE7GFJM3AL,2017-03-05,2KDIBLSAJQGF24ZU,R0VFTY0YA1440YSV,2017-03-03 12:00:00+01:00,['Mandy Gill'],96.0,Lunch,False
EHBDCINDPZT6RBV0,2014-01-09,DU618G8DDYAWYWF8,R0VFTY0YA1440YSV,2014-01-09 21:00:00+01:00,['Mandy Gill'],158.0,Dinner,False
QU9QF9ZNC4BOFM74,2018-05-12,5ETX892KIFCEPL4J,R0VFTY0YA1440YSV,2018-05-11 14:00:00+02:00,['Larry Clark'],532.0,Lunch,False
46VGEQDI9LB78WVY,2015-06-29,QS4275MCQY7COXSM,R0VFTY0YA1440YSV,2015-07-03 13:00:00+02:00,['Mandy Gill'],203.0,Lunch,False
0YWBHP523B8V57TK,2017-02-07,AXMG65L2ZWRHXSLU,R0VFTY0YA1440YSV,2017-02-10 08:00:00+01:00,['Larry Clark'],674.0,Breakfast,False
LK3W9OS7BTWJKSAR,2018-01-25,IMTJRPDQM5Q8K3F7,R0VFTY0YA1440YSV,2018-01-26 07:00:00+01:00,['Mandy Gill'],390.0,Breakfast,False
SX4GL8D91ADJJ1CV,2015-08-15,7JABGYNZ6U6KJNYE,R0VFTY0YA1440YSV,2015-08-15 21:00:00+02:00,['Mandy Gill'],215.0,Dinner,False
8U4RZ65FU9LNF67K,2016-09-03,128JB63B57NYHVF8,R0VFTY0YA1440YSV,2016-09-02 07:00:00+02:00,['Mandy Gill'],144.0,Breakfast,False
NKDNFFU1IP73ZVUT,2017-10-09,YNQWTFW04HWXVY68,R0VFTY0YA1440YSV,2017-10-07 08:00:00+02:00,['Mandy Gill'],775.0,Breakfast,False
QD0ISKJB7DR1R4PL,2017-03-17,OCXBLIT4XDH9YD3G,R0VFTY0YA1440YSV,2017-03-16 12:00:00+01:00,['Larry Clark'],279.0,Lunch,False
X2OC0F612H7E46J5,2014-08-23,2GL0RP4MLG9XRGYP,R0VFTY0YA1440YSV,2014-08-27 21:00:00+02:00,['Larry Clark'],839.0,Dinner,False
T3OLKZMQLA88RPEK,2015-01-21,UNUP57CH12884HFN,R0VFTY0YA1440YSV,2015-01-16 13:00:00+01:00,['Mandy Gill'],293.0,Lunch,False
SMCGUSJQY090TDKO,2016-09-13,CJZM1FTNEM66XL2C,R0VFTY0YA1440YSV,2016-09-13 07:00:00+02:00,['Larry Clark'],33.0,Breakfast,False
KUP4HUMYU2Q18Q63,2015-11-06,WXBFKK699E7DB2EW,R0VFTY0YA1440YSV,2015-11-08 21:00:00+01:00,['Mandy Gill'],33.0,Dinner,False
D8GL3AARXGBGNFYZ,2014-11-08,9TL04ZW5I7UQUP57,R0VFTY0YA1440YSV,2014-11-08 09:00:00+01:00,['Larry Clark'],752.0,Breakfast,False
SN0ND5WRTTFO1ZOL,2015-02-17,LDX9V7KOA5GIKM4C,R0VFTY0YA1440YSV,2015-02-12 21:00:00+01:00,['Mandy Gill'],249.0,Dinner,False
AIAZMJSBLTE0GSY2,2015-01-15,5YKVLKB6PHQ3NB3P,R0VFTY0YA1440YSV,2015-01-10 07:00:00+01:00,['Larry Clark'],544.0,Breakfast,False
V4ZN56JVQZPNSPSL,2016-04-09,WREWN0Y5EGCD048F,YRK96DJBU589LWBQ,2016-04-08 12:00:00+02:00,"['Dennis Nunley' 'Joseph Soliz' 'Julia Walker' 'Earl Helems'
 'Joseph Smetana']",189.0,Lunch,False
Q3FX0A5MWX9BHGW0,2018-04-25,59SM9HR0PZTTLMDX,YRK96DJBU589LWBQ,2018-04-20 14:00:00+02:00,['Dennis Nunley' 'Joseph Soliz' 'Donald Scuderi'],473.0,Lunch,False
CSIM2P3J1ITGXE2N,2015-08-30,XS3TCZ9W6MPVKYDK,YRK96DJBU589LWBQ,2015-09-02 13:00:00+02:00,['Joseph Soliz'],552.0,Lunch,False
WR05KJZQ7QZMCL0R,2017-04-16,3AFOOPKES0YEOBWY,YRK96DJBU589LWBQ,2017-04-12 08:00:00+02:00,"['Joseph Soliz' 'Julia Walker' 'Dennis Nunley' 'Earl Helems'
 'Donald Scuderi']",193.0,Breakfast,False
JIIVK2I4OUF78SE6,2018-02-26,I2RGR0D794ZKOS2T,YRK96DJBU589LWBQ,2018-02-27 21:00:00+01:00,['Dennis Nunley' 'Joseph Soliz'],177.0,Dinner,False
DF9IFHSMUC1H2YDH,2015-12-03,LD3TQ9OTX82PYS5A,YRK96DJBU589LWBQ,2015-11-28 12:00:00+01:00,['Joseph Soliz' 'Dennis Nunley'],231.0,Lunch,False
JHHJTAPFBEGBU518,2014-11-13,4L4A5EL5R9U59KRL,YRK96DJBU589LWBQ,2014-11-17 13:00:00+01:00,['Dennis Nunley' 'Earl Helems' 'Julia Walker'],584.0,Lunch,False
3HYNIJW7CQH8C3IU,2014-09-01,20071WFZS8BVGM9E,YRK96DJBU589LWBQ,2014-08-28 09:00:00+02:00,['Dennis Nunley' 'Earl Helems' 'Joseph Smetana'],70.0,Breakfast,False
JJ9D6WBQO6K6PRKL,2014-03-11,YZ46QSO45LVOF6KT,YRK96DJBU589LWBQ,2014-03-12 07:00:00+01:00,['Donald Scuderi' 'Earl Helems' 'Joseph Smetana'],457.0,Breakfast,False
KW2848EW21OYH26D,2016-06-28,CU2PMF7PTC0TMF1J,YRK96DJBU589LWBQ,2016-06-29 12:00:00+02:00,['Earl Helems'],616.0,Lunch,False
E6M5ZA8VNK4J8JEA,2016-04-25,6G8NMVBS1DH1U3ST,YRK96DJBU589LWBQ,2016-04-21 12:00:00+02:00,['Earl Helems'],129.0,Lunch,False
1B6YRNB4R6PKA3XI,2017-03-05,EZXWLFUSI0J6RM9H,YRK96DJBU589LWBQ,2017-03-07 08:00:00+01:00,['Joseph Soliz'],506.0,Breakfast,False
CI8V0M1CANK0F2GX,2015-07-23,URK66F79RD8OHVSL,YRK96DJBU589LWBQ,2015-07-23 14:00:00+02:00,['Joseph Soliz' 'Julia Walker'],593.0,Lunch,False
